system,latency,accuracy,diameter
F1,0.002,0.5505050505050505,7.384270401309786
F1,0.002,0.5454545454545454,7.960026613613325
F1,0.002,0.5555555555555556,6.8501935359324815
F1,0.002,0.5606060606060606,6.354757712655719
F1,0.002,0.5656565656565656,5.895148516797231
F1,0.002,0.5707070707070707,5.46875870583495
F1,0.002,0.5757575757575758,5.073172758130782
F1,0.002,0.5808080808080808,4.706152590909782
F1,0.002,0.5858585858585859,4.3656243576562375
F1,0.002,0.5909090909090909,4.0496662420981
F1,0.002,0.595959595959596,3.756497172405094
F1,0.002,0.601010101010101,3.4844663851698376
F1,0.002,0.6060606060606061,3.232043774215075
F1,0.002,0.6111111111111112,2.9978109643122894
F1,0.002,0.6161616161616161,2.813845359057168
F1,0.002,0.6212121212121212,2.675113980687206
F1,0.002,0.6262626262626263,2.5559068409217227
F1,0.002,0.6313131313131313,2.449447950880604
F1,0.002,0.6363636363636364,2.352440563462754
F1,0.002,0.6414141414141414,2.2629107438821867
F1,0.002,0.6464646464646464,2.1795433540269133
F1,0.002,0.6515151515151515,2.1013921602243815
F1,0.002,0.6565656565656566,2.027752832788886
F1,0.002,0.6616161616161617,1.9580819303956645
F1,0.002,0.6666666666666667,1.8919287012523904
F1,0.002,0.6717171717171717,1.8289450787255843
F1,0.002,0.6767676767676768,1.7688349083041457
F1,0.002,0.6818181818181819,1.7113375380087472
F1,0.002,0.6868686868686869,1.656249071537136
F1,0.002,0.6919191919191919,1.6033816964702323
F1,0.002,0.696969696969697,1.5525752169689044
F1,0.002,0.702020202020202,1.5036816881763702
F1,0.002,0.7070707070707071,1.4565777181751807
F1,0.002,0.7121212121212122,1.4111582731233747
F1,0.002,0.7171717171717171,1.3673166573553994
F1,0.002,0.7222222222222222,1.3249683185510912
F1,0.002,0.7272727272727273,1.2840270736514352
F1,0.002,0.7323232323232324,1.244415637944444
F1,0.002,0.7373737373737375,1.2060651193764587
F1,0.002,0.7424242424242424,1.1689276801005297
F1,0.002,0.7474747474747475,1.1329283869290303
F1,0.002,0.7525252525252526,1.09802922861521
F1,0.002,0.7575757575757576,1.064172794678351
F1,0.002,0.7626262626262627,1.031321288000374
F1,0.002,0.7676767676767677,0.9994314399453923
F1,0.002,0.7727272727272727,0.9684656114439563
F1,0.002,0.7777777777777778,0.9383952747845545
F1,0.002,0.7828282828282829,0.9091813085736875
F1,0.002,0.7878787878787878,0.8808031789059456
F1,0.002,0.7929292929292929,0.8532358150609893
F1,0.002,0.797979797979798,0.8264546046723608
F1,0.002,0.803030303030303,0.8004415171573214
F1,0.002,0.8080808080808082,0.7751833860965305
F1,0.002,0.8131313131313131,0.7506682881649713
F1,0.002,0.8181818181818182,0.7268827174333954
F1,0.002,0.8232323232323233,0.7038144544143591
F1,0.002,0.8282828282828283,0.6814435753676192
F1,0.002,0.8333333333333334,0.659735925999979
F1,0.002,0.8383838383838385,0.6386450379131626
F1,0.002,0.8434343434343434,0.6181134522199004
F1,0.002,0.8535353535353536,0.5785308385121565
F1,0.002,0.8484848484848485,0.5980906699800482
F1,0.002,0.8585858585858586,0.5593980999598437
F1,0.002,0.8636363636363636,0.5406600636429515
F1,0.002,0.8686868686868687,0.5222923055515771
F1,0.002,0.8787878787878789,0.48656807949611597
F1,0.002,0.8737373737373737,0.5042616294650671
F1,0.002,0.8838383838383839,0.4691793072565147
F1,0.002,0.8888888888888888,0.4520827353384676
F1,0.002,0.893939393939394,0.43526730352495285
F1,0.002,0.898989898989899,0.41872237130556283
F1,0.002,0.9040404040404041,0.4024377387455345
F1,0.002,0.9090909090909092,0.3864036708205817
F1,0.002,0.9141414141414141,0.37061092560080555
F1,0.002,0.9242424242424243,0.3397151006136936
F1,0.002,0.9191919191919192,0.3550507867186081
F1,0.002,0.9292929292929293,0.32459631911367776
F1,0.002,0.9343434343434344,0.30968817833282536
